artist_name,track_name,genre,region,country,subscription_type,streams,active_listeners,completion_rate,month
BTS,BTS Hit Track,K-Pop,MENA,Saudi Arabia,Premium,81629,4258,0.46,2024-10
BTS,BTS Hit Track,K-Pop,MENA,Saudi Arabia,Free,108779,10189,0.45,2024-11
BTS,BTS Hit Track,K-Pop,MENA,Saudi Arabia,Premium,46123,2582,0.77,2024-11
BTS,BTS Hit Track,K-Pop,MENA,Saudi Arabia,Free,34403,2377,0.38,2024-12
BTS,BTS Hit Track,K-Pop,MENA,Saudi Arabia,Premium,153213,14519,0.5,2024-12
Arijit Singh,Arijit Singh Hit Track,Bollywood,North America,USA,Free,170813,12641,0.28,2024-01
Arijit Singh,Arijit Singh Hit Track,Bollywood,North America,USA,Premium,162220,8378,0.59,2024-01
Arijit Singh,Arijit Singh Hit Track,Bollywood,North America,USA,Free,69151,7864,0.74,2024-02
Arijit Singh,Arijit Singh Hit Track,Bollywood,North America,USA,Premium,166450,9349,0.82,2024-02
Arijit Singh,Arijit Singh Hit Track,Bollywood,North America,USA,Free,75466,6727,0.41,2024-03
Arijit Singh,Arijit Singh Hit Track,Bollywood,North America,USA,Premium,58512,7185,0.52,2024-03
Arijit Singh,Arijit Singh Hit Track,Bollywood,North America,USA,Free,238692,17828,0.48,2024-04
Arijit Singh,Arijit Singh Hit Track,Bollywood,North America,USA,Premium,79155,5648,0.74,2024-04
Arijit Singh,Arijit Singh Hit Track,Bollywood,North America,USA,Free,135207,7298,0.37,2024-05
Arijit Singh,Arijit Singh Hit Track,Bollywood,North America,USA,Premium,242161,21912,0.77,2024-05
Arijit Singh,Arijit Singh Hit Track,Bollywood,North America,USA,Free,131573,15325,0.67,2024-06
Arijit Singh,Arijit Singh Hit Track,Bollywood,North America,USA,Premium,76431,4474,0.74,2024-06
Arijit Singh,Arijit Singh Hit Track,Bollywood,North America,USA,Free,57195,5567,0.45,2024-07
Arijit Singh,Arijit Singh Hit Track,Bollywood,North America,USA,Premium,159745,11166,0.5,2024-07
Arijit Singh,Arijit Singh Hit Track,Bollywood,North America,USA,Free,205312,17222,0.42,2024-08
Arijit Singh,Arijit Singh Hit Track,Bollywood,North America,USA,Premium,421524,31720,0.58,2024-08
Arijit Singh,Arijit Singh Hit Track,Bollywood,North America,USA,Free,116096,6869,0.59,2024-09
Arijit Singh,Arijit Singh Hit Track,Bollywood,North America,USA,Premium,91665,5614,0.6,2024-09
Arijit Singh,Arijit Singh Hit Track,Bollywood,North America,USA,Free,151017,7723,0.56,2024-10
Arijit Singh,Arijit Singh Hit Track,Bollywood,North America,USA,Premium,133670,8778,0.61,2024-10
Arijit Singh,Arijit Singh Hit Track,Bollywood,North America,USA,Free,225926,13743,0.67,2024-11
Arijit Singh,Arijit Singh Hit Track,Bollywood,North America,USA,Premium,37824,1949,0.6,2024-11
Arijit Singh,Arijit Singh Hit Track,Bollywood,North America,USA,Free,27433,1407,0.27,2024-12
Arijit Singh,Arijit Singh Hit Track,Bollywood,North America,USA,Premium,185155,10705,0.56,2024-12
Arijit Singh,Arijit Singh Hit Track,Bollywood,North America,Canada,Free,65717,3462,0.36,2024-01
Arijit Singh,Arijit Singh Hit Track,Bollywood,North America,Canada,Premium,204414,19162,0.55,2024-01
Arijit Singh,Arijit Singh Hit Track,Bollywood,North America,Canada,Free,91602,9270,0.59,2024-02
Arijit Singh,Arijit Singh Hit Track,Bollywood,North America,Canada,Premium,94196,4922,0.53,2024-02
Arijit Singh,Arijit Singh Hit Track,Bollywood,North America,Canada,Free,31252,2708,0.43,2024-03
Arijit Singh,Arijit Singh Hit Track,Bollywood,North America,Canada,Premium,175836,15830,0.89,2024-03
Arijit Singh,Arijit Singh Hit Track,Bollywood,North America,Canada,Free,48723,3068,0.7,2024-04
Arijit Singh,Arijit Singh Hit Track,Bollywood,North America,Canada,Premium,58268,3011,0.79,2024-04
Arijit Singh,Arijit Singh Hit Track,Bollywood,North America,Canada,Free,70436,7956,0.66,2024-05
Arijit Singh,Arijit Singh Hit Track,Bollywood,North America,Canada,Premium,91211,6441,0.5,2024-05
Arijit Singh,Arijit Singh Hit Track,Bollywood,North America,Canada,Free,74877,4762,0.35,2024-06
Arijit Singh,Arijit Singh Hit Track,Bollywood,North America,Canada,Premium,91126,8404,0.53,2024-06
Arijit Singh,Arijit Singh Hit Track,Bollywood,North America,Canada,Free,137480,8490,0.56,2024-07
Arijit Singh,Arijit Singh Hit Track,Bollywood,North America,Canada,Premium,54758,3876,0.52,2024-07
Arijit Singh,Arijit Singh Hit Track,Bollywood,North America,Canada,Free,265370,26634,0.6,2024-08
Arijit Singh,Arijit Singh Hit Track,Bollywood,North America,Canada,Premium,334082,31177,0.52,2024-08
Arijit Singh,Arijit Singh Hit Track,Bollywood,North America,Canada,Free,124897,13452,0.64,2024-09
Arijit Singh,Arijit Singh Hit Track,Bollywood,North America,Canada,Premium,328215,23662,0.56,2024-09
Arijit Singh,Arijit Singh Hit Track,Bollywood,North America,Canada,Free,53532,5831,0.47,2024-10
Arijit Singh,Arijit Singh Hit Track,Bollywood,North America,Canada,Premium,87317,5182,0.58,2024-10
Arijit Singh,Arijit Singh Hit Track,Bollywood,North America,Canada,Free,159315,14152,0.25,2024-11
Arijit Singh,Arijit Singh Hit Track,Bollywood,North America,Canada,Premium,175319,10540,0.46,2024-11
Arijit Singh,Arijit Singh Hit Track,Bollywood,North America,Canada,Free,75121,5567,0.3,2024-12
Arijit Singh,Arijit Singh Hit Track,Bollywood,North America,Canada,Premium,130369,10135,0.75,2024-12
Arijit Singh,Arijit Singh Hit Track,Bollywood,Europe,UK,Free,91211,6098,0.71,2024-01
Arijit Singh,Arijit Singh Hit Track,Bollywood,Europe,UK,Premium,282671,31684,0.66,2024-01
Arijit Singh,Arijit Singh Hit Track,Bollywood,Europe,UK,Free,188888,10768,0.32,2024-02
Arijit Singh,Arijit Singh Hit Track,Bollywood,Europe,UK,Premium,108638,6461,0.71,2024-02
Arijit Singh,Arijit Singh Hit Track,Bollywood,Europe,UK,Free,44897,2523,0.44,2024-03
Arijit Singh,Arijit Singh Hit Track,Bollywood,Europe,UK,Premium,121650,9338,0.71,2024-03
Arijit Singh,Arijit Singh Hit Track,Bollywood,Europe,UK,Free,143562,7238,0.66,2024-04
Arijit Singh,Arijit Singh Hit Track,Bollywood,Europe,UK,Premium,157103,16634,0.74,2024-04
Arijit Singh,Arijit Singh Hit Track,Bollywood,Europe,UK,Free,159577,11565,0.28,2024-05
Arijit Singh,Arijit Singh Hit Track,Bollywood,Europe,UK,Premium,34883,2047,0.7,2024-05
Arijit Singh,Arijit Singh Hit Track,Bollywood,Europe,UK,Free,33945,2354,0.75,2024-06
Arijit Singh,Arijit Singh Hit Track,Bollywood,Europe,UK,Premium,145962,11507,0.9,2024-06
Arijit Singh,Arijit Singh Hit Track,Bollywood,Europe,UK,Free,59182,3880,0.57,2024-07
Arijit Singh,Arijit Singh Hit Track,Bollywood,Europe,UK,Premium,192400,23054,0.77,2024-07
Arijit Singh,Arijit Singh Hit Track,Bollywood,Europe,UK,Free,121090,9971,0.34,2024-08
Arijit Singh,Arijit Singh Hit Track,Bollywood,Europe,UK,Premium,187077,9585,0.88,2024-08
Arijit Singh,Arijit Singh Hit Track,Bollywood,Europe,UK,Free,120270,9922,0.26,2024-09
Arijit Singh,Arijit Singh Hit Track,Bollywood,Europe,UK,Premium,129856,8634,0.68,2024-09
Arijit Singh,Arijit Singh Hit Track,Bollywood,Europe,UK,Free,47769,2808,0.62,2024-10
Arijit Singh,Arijit Singh Hit Track,Bollywood,Europe,UK,Premium,112754,10443,0.86,2024-10
Arijit Singh,Arijit Singh Hit Track,Bollywood,Europe,UK,Free,106547,9828,0.56,2024-11
Arijit Singh,Arijit Singh Hit Track,Bollywood,Europe,UK,Premium,198626,10792,0.78,2024-11
Arijit Singh,Arijit Singh Hit Track,Bollywood,Europe,UK,Free,85705,5221,0.28,2024-12
Arijit Singh,Arijit Singh Hit Track,Bollywood,Europe,UK,Premium,323871,24354,0.52,2024-12
Arijit Singh,Arijit Singh Hit Track,Bollywood,Europe,Germany,Free,70146,3720,0.25,2024-01
Arijit Singh,Arijit Singh Hit Track,Bollywood,Europe,Germany,Premium,175120,16989,0.68,2024-01
Arijit Singh,Arijit Singh Hit Track,Bollywood,Europe,Germany,Free,119179,6628,0.48,2024-02
Arijit Singh,Arijit Singh Hit Track,Bollywood,Europe,Germany,Premium,126597,8721,0.51,2024-02
Arijit Singh,Arijit Singh Hit Track,Bollywood,Europe,Germany,Free,100188,5229,0.48,2024-03
Arijit Singh,Arijit Singh Hit Track,Bollywood,Europe,Germany,Premium,144824,10633,0.88,2024-03
Arijit Singh,Arijit Singh Hit Track,Bollywood,Europe,Germany,Free,221341,23292,0.44,2024-04
Arijit Singh,Arijit Singh Hit Track,Bollywood,Europe,Germany,Premium,323615,28325,0.74,2024-04
Arijit Singh,Arijit Singh Hit Track,Bollywood,Europe,Germany,Free,234365,23210,0.57,2024-05
Arijit Singh,Arijit Singh Hit Track,Bollywood,Europe,Germany,Premium,228849,11631,0.45,2024-05
Arijit Singh,Arijit Singh Hit Track,Bollywood,Europe,Germany,Free,136648,15278,0.42,2024-06
Arijit Singh,Arijit Singh Hit Track,Bollywood,Europe,Germany,Premium,316656,18858,0.79,2024-06
Arijit Singh,Arijit Singh Hit Track,Bollywood,Europe,Germany,Free,15846,1393,0.46,2024-07
Arijit Singh,Arijit Singh Hit Track,Bollywood,Europe,Germany,Premium,112063,12123,0.8,2024-07
Arijit Singh,Arijit Singh Hit Track,Bollywood,Europe,Germany,Free,89409,11058,0.59,2024-08
Arijit Singh,Arijit Singh Hit Track,Bollywood,Europe,Germany,Premium,46841,2964,0.82,2024-08
Arijit Singh,Arijit Singh Hit Track,Bollywood,Europe,Germany,Free,64351,4159,0.4,2024-09
Arijit Singh,Arijit Singh Hit Track,Bollywood,Europe,Germany,Premium,83556,8899,0.87,2024-09
Arijit Singh,Arijit Singh Hit Track,Bollywood,Europe,Germany,Free,98432,5702,0.49,2024-10
Arijit Singh,Arijit Singh Hit Track,Bollywood,Europe,Germany,Premium,126419,10449,0.56,2024-10
Arijit Singh,Arijit Singh Hit Track,Bollywood,Europe,Germany,Free,19061,1079,0.68,2024-11
Arijit Singh,Arijit Singh Hit Track,Bollywood,Europe,Germany,Premium,187966,12692,0.64,2024-11
Arijit Singh,Arijit Singh Hit Track,Bollywood,Europe,Germany,Free,129717,8240,0.26,2024-12
Arijit Singh,Arijit Singh Hit Track,Bollywood,Europe,Germany,Premium,309135,27866,0.8,2024-12
Arijit Singh,Arijit Singh Hit Track,Bollywood,Europe,France,Free,198526,12414,0.66,2024-01
Arijit Singh,Arijit Singh Hit Track,Bollywood,Europe,France,Premium,438366,26464,0.86,2024-01
Arijit Singh,Arijit Singh Hit Track,Bollywood,Europe,France,Free,192920,13742,0.63,2024-02
Arijit Singh,Arijit Singh Hit Track,Bollywood,Europe,France,Premium,38362,2656,0.88,2024-02
Arijit Singh,Arijit Singh Hit Track,Bollywood,Europe,France,Free,127773,12924,0.73,2024-03
Arijit Singh,Arijit Singh Hit Track,Bollywood,Europe,France,Premium,168417,15257,0.85,2024-03
Arijit Singh,Arijit Singh Hit Track,Bollywood,Europe,France,Free,78590,4090,0.35,2024-04
Arijit Singh,Arijit Singh Hit Track,Bollywood,Europe,France,Premium,241457,16580,0.72,2024-04
Arijit Singh,Arijit Singh Hit Track,Bollywood,Europe,France,Free,71915,8980,0.73,2024-05
Arijit Singh,Arijit Singh Hit Track,Bollywood,Europe,France,Premium,37956,2051,0.51,2024-05
Arijit Singh,Arijit Singh Hit Track,Bollywood,Europe,France,Free,80950,5258,0.73,2024-06
Arijit Singh,Arijit Singh Hit Track,Bollywood,Europe,France,Premium,243648,15548,0.57,2024-06
Arijit Singh,Arijit Singh Hit Track,Bollywood,Europe,France,Free,217787,12355,0.44,2024-07
Arijit Singh,Arijit Singh Hit Track,Bollywood,Europe,France,Premium,209478,15953,0.53,2024-07
Arijit Singh,Arijit Singh Hit Track,Bollywood,Europe,France,Free,145378,7971,0.54,2024-08
Arijit Singh,Arijit Singh Hit Track,Bollywood,Europe,France,Premium,166318,11743,0.93,2024-08
Arijit Singh,Arijit Singh Hit Track,Bollywood,Europe,France,Free,142586,7843,0.5,2024-09
Arijit Singh,Arijit Singh Hit Track,Bollywood,Europe,France,Premium,295965,34155,0.73,2024-09
Arijit Singh,Arijit Singh Hit Track,Bollywood,Europe,France,Free,60879,4378,0.54,2024-10
Arijit Singh,Arijit Singh Hit Track,Bollywood,Europe,France,Premium,201253,16759,0.5,2024-10
Arijit Singh,Arijit Singh Hit Track,Bollywood,Europe,France,Free,100730,10860,0.64,2024-11
Arijit Singh,Arijit Singh Hit Track,Bollywood,Europe,France,Premium,60016,7126,0.61,2024-11
Arijit Singh,Arijit Singh Hit Track,Bollywood,Europe,France,Free,164081,18263,0.4,2024-12
Arijit Singh,Arijit Singh Hit Track,Bollywood,Europe,France,Premium,39349,3852,0.7,2024-12
Arijit Singh,Arijit Singh Hit Track,Bollywood,LATAM,Brazil,Free,70247,6708,0.6,2024-01
Arijit Singh,Arijit Singh Hit Track,Bollywood,LATAM,Brazil,Premium,223099,19513,0.81,2024-01
Arijit Singh,Arijit Singh Hit Track,Bollywood,LATAM,Brazil,Free,159405,10626,0.48,2024-02
Arijit Singh,Arijit Singh Hit Track,Bollywood,LATAM,Brazil,Premium,54092,4422,0.81,2024-02
Arijit Singh,Arijit Singh Hit Track,Bollywood,LATAM,Brazil,Free,51915,4561,0.38,2024-03
Arijit Singh,Arijit Singh Hit Track,Bollywood,LATAM,Brazil,Premium,139934,9329,0.82,2024-03
Arijit Singh,Arijit Singh Hit Track,Bollywood,LATAM,Brazil,Free,32018,3360,0.71,2024-04
Arijit Singh,Arijit Singh Hit Track,Bollywood,LATAM,Brazil,Premium,182754,16345,0.79,2024-04
Arijit Singh,Arijit Singh Hit Track,Bollywood,LATAM,Brazil,Free,86563,9286,0.44,2024-05
Arijit Singh,Arijit Singh Hit Track,Bollywood,LATAM,Brazil,Premium,79141,5606,0.6,2024-05
Arijit Singh,Arijit Singh Hit Track,Bollywood,LATAM,Brazil,Free,109528,6843,0.35,2024-06
Arijit Singh,Arijit Singh Hit Track,Bollywood,LATAM,Brazil,Premium,149763,18227,0.5,2024-06
Arijit Singh,Arijit Singh Hit Track,Bollywood,LATAM,Brazil,Free,208863,22352,0.67,2024-07
Arijit Singh,Arijit Singh Hit Track,Bollywood,LATAM,Brazil,Premium,89764,9651,0.89,2024-07
Arijit Singh,Arijit Singh Hit Track,Bollywood,LATAM,Brazil,Free,116941,12790,0.26,2024-08
Arijit Singh,Arijit Singh Hit Track,Bollywood,LATAM,Brazil,Premium,49407,3303,0.72,2024-08
Arijit Singh,Arijit Singh Hit Track,Bollywood,LATAM,Brazil,Free,175431,12473,0.59,2024-09
Arijit Singh,Arijit Singh Hit Track,Bollywood,LATAM,Brazil,Premium,108823,6806,0.7,2024-09
Arijit Singh,Arijit Singh Hit Track,Bollywood,LATAM,Brazil,Free,79131,7201,0.44,2024-10
Arijit Singh,Arijit Singh Hit Track,Bollywood,LATAM,Brazil,Premium,164016,15685,0.73,2024-10
Arijit Singh,Arijit Singh Hit Track,Bollywood,LATAM,Brazil,Free,35210,4078,0.56,2024-11
Arijit Singh,Arijit Singh Hit Track,Bollywood,LATAM,Brazil,Premium,45384,2436,0.46,2024-11
Arijit Singh,Arijit Singh Hit Track,Bollywood,LATAM,Brazil,Free,90457,8721,0.41,2024-12
Arijit Singh,Arijit Singh Hit Track,Bollywood,LATAM,Brazil,Premium,22704,1155,0.46,2024-12
Arijit Singh,Arijit Singh Hit Track,Bollywood,LATAM,Mexico,Free,75574,6133,0.29,2024-01
Arijit Singh,Arijit Singh Hit Track,Bollywood,LATAM,Mexico,Premium,424144,26016,0.53,2024-01
Arijit Singh,Arijit Singh Hit Track,Bollywood,LATAM,Mexico,Free,224233,24577,0.73,2024-02
Arijit Singh,Arijit Singh Hit Track,Bollywood,LATAM,Mexico,Premium,205674,10801,0.78,2024-02
Arijit Singh,Arijit Singh Hit Track,Bollywood,LATAM,Mexico,Free,159333,8333,0.49,2024-03
Arijit Singh,Arijit Singh Hit Track,Bollywood,LATAM,Mexico,Premium,27043,1937,0.51,2024-03
Arijit Singh,Arijit Singh Hit Track,Bollywood,LATAM,Mexico,Free,119623,6236,0.3,2024-04
Arijit Singh,Arijit Singh Hit Track,Bollywood,LATAM,Mexico,Premium,263788,32233,0.84,2024-04
Arijit Singh,Arijit Singh Hit Track,Bollywood,LATAM,Mexico,Free,198805,19330,0.43,2024-05
Arijit Singh,Arijit Singh Hit Track,Bollywood,LATAM,Mexico,Premium,151213,7766,0.49,2024-05
Arijit Singh,Arijit Singh Hit Track,Bollywood,LATAM,Mexico,Free,64345,4306,0.71,2024-06
Arijit Singh,Arijit Singh Hit Track,Bollywood,LATAM,Mexico,Premium,167025,8493,0.53,2024-06
Arijit Singh,Arijit Singh Hit Track,Bollywood,LATAM,Mexico,Free,158238,8599,0.7,2024-07
Arijit Singh,Arijit Singh Hit Track,Bollywood,LATAM,Mexico,Premium,37997,2713,0.66,2024-07
Arijit Singh,Arijit Singh Hit Track,Bollywood,LATAM,Mexico,Free,57506,3273,0.61,2024-08
Arijit Singh,Arijit Singh Hit Track,Bollywood,LATAM,Mexico,Premium,182724,15964,0.61,2024-08
Arijit Singh,Arijit Singh Hit Track,Bollywood,LATAM,Mexico,Free,38261,2620,0.56,2024-09
Arijit Singh,Arijit Singh Hit Track,Bollywood,LATAM,Mexico,Premium,436719,23487,0.69,2024-09
Arijit Singh,Arijit Singh Hit Track,Bollywood,LATAM,Mexico,Free,113299,5752,0.67,2024-10
Arijit Singh,Arijit Singh Hit Track,Bollywood,LATAM,Mexico,Premium,197471,16331,0.9,2024-10
Arijit Singh,Arijit Singh Hit Track,Bollywood,LATAM,Mexico,Free,104440,5456,0.28,2024-11
Arijit Singh,Arijit Singh Hit Track,Bollywood,LATAM,Mexico,Premium,413588,23905,0.76,2024-11
Arijit Singh,Arijit Singh Hit Track,Bollywood,LATAM,Mexico,Free,52516,3559,0.63,2024-12
Arijit Singh,Arijit Singh Hit Track,Bollywood,LATAM,Mexico,Premium,261657,14210,0.67,2024-12
Arijit Singh,Arijit Singh Hit Track,Bollywood,APAC,India,Free,122521,10530,0.62,2024-01
Arijit Singh,Arijit Singh Hit Track,Bollywood,APAC,India,Premium,139803,7590,0.89,2024-01
Arijit Singh,Arijit Singh Hit Track,Bollywood,APAC,India,Free,158754,9664,0.44,2024-02
Arijit Singh,Arijit Singh Hit Track,Bollywood,APAC,India,Premium,132797,9606,0.84,2024-02
Arijit Singh,Arijit Singh Hit Track,Bollywood,APAC,India,Free,197838,14084,0.26,2024-03
Arijit Singh,Arijit Singh Hit Track,Bollywood,APAC,India,Premium,142479,11544,0.71,2024-03
Arijit Singh,Arijit Singh Hit Track,Bollywood,APAC,India,Free,84574,7168,0.42,2024-04
Arijit Singh,Arijit Singh Hit Track,Bollywood,APAC,India,Premium,80394,5097,0.46,2024-04
Arijit Singh,Arijit Singh Hit Track,Bollywood,APAC,India,Free,52190,4238,0.29,2024-05
Arijit Singh,Arijit Singh Hit Track,Bollywood,APAC,India,Premium,283654,17519,0.89,2024-05
Arijit Singh,Arijit Singh Hit Track,Bollywood,APAC,India,Free,203531,16106,0.38,2024-06
Arijit Singh,Arijit Singh Hit Track,Bollywood,APAC,India,Premium,52374,5227,0.54,2024-06
Arijit Singh,Arijit Singh Hit Track,Bollywood,APAC,India,Free,133042,8326,0.3,2024-07
Arijit Singh,Arijit Singh Hit Track,Bollywood,APAC,India,Premium,250126,19221,0.49,2024-07
Arijit Singh,Arijit Singh Hit Track,Bollywood,APAC,India,Free,75107,4955,0.6,2024-08
Arijit Singh,Arijit Singh Hit Track,Bollywood,APAC,India,Premium,140459,14353,0.84,2024-08
Arijit Singh,Arijit Singh Hit Track,Bollywood,APAC,India,Free,64883,4478,0.48,2024-09
Arijit Singh,Arijit Singh Hit Track,Bollywood,APAC,India,Premium,70680,3887,0.9,2024-09
Arijit Singh,Arijit Singh Hit Track,Bollywood,APAC,India,Free,153544,11402,0.54,2024-10
Arijit Singh,Arijit Singh Hit Track,Bollywood,APAC,India,Premium,178358,20450,0.91,2024-10
Arijit Singh,Arijit Singh Hit Track,Bollywood,APAC,India,Free,144329,7506,0.71,2024-11
Arijit Singh,Arijit Singh Hit Track,Bollywood,APAC,India,Premium,123188,6869,0.93,2024-11
Arijit Singh,Arijit Singh Hit Track,Bollywood,APAC,India,Free,27976,2774,0.6,2024-12
Arijit Singh,Arijit Singh Hit Track,Bollywood,APAC,India,Premium,190679,12268,0.73,2024-12
Arijit Singh,Arijit Singh Hit Track,Bollywood,APAC,South Korea,Free,90428,5024,0.46,2024-01
Arijit Singh,Arijit Singh Hit Track,Bollywood,APAC,South Korea,Premium,288323,29766,0.67,2024-01
Arijit Singh,Arijit Singh Hit Track,Bollywood,APAC,South Korea,Free,178697,14948,0.47,2024-02
Arijit Singh,Arijit Singh Hit Track,Bollywood,APAC,South Korea,Premium,147926,8426,0.74,2024-02
Arijit Singh,Arijit Singh Hit Track,Bollywood,APAC,South Korea,Free,49118,2631,0.41,2024-03
Arijit Singh,Arijit Singh Hit Track,Bollywood,APAC,South Korea,Premium,95406,5619,0.55,2024-03
Arijit Singh,Arijit Singh Hit Track,Bollywood,APAC,South Korea,Free,135511,10626,0.35,2024-04
Arijit Singh,Arijit Singh Hit Track,Bollywood,APAC,South Korea,Premium,295750,21032,0.94,2024-04
Arijit Singh,Arijit Singh Hit Track,Bollywood,APAC,South Korea,Free,34124,2835,0.54,2024-05
Arijit Singh,Arijit Singh Hit Track,Bollywood,APAC,South Korea,Premium,314547,28035,0.75,2024-05
Arijit Singh,Arijit Singh Hit Track,Bollywood,APAC,South Korea,Free,93187,8451,0.5,2024-06
Arijit Singh,Arijit Singh Hit Track,Bollywood,APAC,South Korea,Premium,297864,20356,0.51,2024-06
Arijit Singh,Arijit Singh Hit Track,Bollywood,APAC,South Korea,Free,243768,14778,0.61,2024-07
Arijit Singh,Arijit Singh Hit Track,Bollywood,APAC,South Korea,Premium,121176,8001,0.72,2024-07
Arijit Singh,Arijit Singh Hit Track,Bollywood,APAC,South Korea,Free,39184,2974,0.39,2024-08
Arijit Singh,Arijit Singh Hit Track,Bollywood,APAC,South Korea,Premium,468589,35595,0.61,2024-08
Arijit Singh,Arijit Singh Hit Track,Bollywood,APAC,South Korea,Free,193706,22138,0.61,2024-09
Arijit Singh,Arijit Singh Hit Track,Bollywood,APAC,South Korea,Premium,105464,6472,0.89,2024-09
Arijit Singh,Arijit Singh Hit Track,Bollywood,APAC,South Korea,Free,77008,4341,0.28,2024-10
Arijit Singh,Arijit Singh Hit Track,Bollywood,APAC,South Korea,Premium,209023,10797,0.81,2024-10
Arijit Singh,Arijit Singh Hit Track,Bollywood,APAC,South Korea,Free,114991,7291,0.73,2024-11
Arijit Singh,Arijit Singh Hit Track,Bollywood,APAC,South Korea,Premium,300236,19415,0.72,2024-11
Arijit Singh,Arijit Singh Hit Track,Bollywood,APAC,South Korea,Free,139162,9209,0.49,2024-12
Arijit Singh,Arijit Singh Hit Track,Bollywood,APAC,South Korea,Premium,195821,20946,0.58,2024-12
Arijit Singh,Arijit Singh Hit Track,Bollywood,MENA,UAE,Free,139489,10654,0.61,2024-01
Arijit Singh,Arijit Singh Hit Track,Bollywood,MENA,UAE,Premium,252296,23234,0.64,2024-01
Arijit Singh,Arijit Singh Hit Track,Bollywood,MENA,UAE,Free,125743,10090,0.26,2024-02
Arijit Singh,Arijit Singh Hit Track,Bollywood,MENA,UAE,Premium,412703,26987,0.94,2024-02
Arijit Singh,Arijit Singh Hit Track,Bollywood,MENA,UAE,Free,67953,4273,0.39,2024-03
Arijit Singh,Arijit Singh Hit Track,Bollywood,MENA,UAE,Premium,240394,12600,0.55,2024-03
Arijit Singh,Arijit Singh Hit Track,Bollywood,MENA,UAE,Free,160602,9130,0.5,2024-04
Arijit Singh,Arijit Singh Hit Track,Bollywood,MENA,UAE,Premium,59517,3010,0.53,2024-04
Arijit Singh,Arijit Singh Hit Track,Bollywood,MENA,UAE,Free,105361,7712,0.73,2024-05
Arijit Singh,Arijit Singh Hit Track,Bollywood,MENA,UAE,Premium,116977,14097,0.87,2024-05
Arijit Singh,Arijit Singh Hit Track,Bollywood,MENA,UAE,Free,57377,3135,0.37,2024-06
Arijit Singh,Arijit Singh Hit Track,Bollywood,MENA,UAE,Premium,154897,17394,0.58,2024-06
Arijit Singh,Arijit Singh Hit Track,Bollywood,MENA,UAE,Free,36699,4200,0.61,2024-07
Arijit Singh,Arijit Singh Hit Track,Bollywood,MENA,UAE,Premium,236582,19655,0.71,2024-07
Arijit Singh,Arijit Singh Hit Track,Bollywood,MENA,UAE,Free,57176,3886,0.5,2024-08
Arijit Singh,Arijit Singh Hit Track,Bollywood,MENA,UAE,Premium,287676,24363,0.69,2024-08
Arijit Singh,Arijit Singh Hit Track,Bollywood,MENA,UAE,Free,56670,6818,0.39,2024-09
Arijit Singh,Arijit Singh Hit Track,Bollywood,MENA,UAE,Premium,134503,6911,0.57,2024-09
Arijit Singh,Arijit Singh Hit Track,Bollywood,MENA,UAE,Free,200352,15603,0.59,2024-10
Arijit Singh,Arijit Singh Hit Track,Bollywood,MENA,UAE,Premium,200147,15837,0.66,2024-10
Arijit Singh,Arijit Singh Hit Track,Bollywood,MENA,UAE,Free,191082,14229,0.33,2024-11
Arijit Singh,Arijit Singh Hit Track,Bollywood,MENA,UAE,Premium,312374,16405,0.59,2024-11
Arijit Singh,Arijit Singh Hit Track,Bollywood,MENA,UAE,Free,73086,5206,0.58,2024-12
Arijit Singh,Arijit Singh Hit Track,Bollywood,MENA,UAE,Premium,31782,1982,0.66,2024-12
Arijit Singh,Arijit Singh Hit Track,Bollywood,MENA,Saudi Arabia,Free,82270,7993,0.65,2024-01
Arijit Singh,Arijit Singh Hit Track,Bollywood,MENA,Saudi Arabia,Premium,314503,20429,0.69,2024-01
Arijit Singh,Arijit Singh Hit Track,Bollywood,MENA,Saudi Arabia,Free,37269,3960,0.38,2024-02
Arijit Singh,Arijit Singh Hit Track,Bollywood,MENA,Saudi Arabia,Premium,346441,23715,0.92,2024-02
Arijit Singh,Arijit Singh Hit Track,Bollywood,MENA,Saudi Arabia,Free,191168,13957,0.38,2024-03
Arijit Singh,Arijit Singh Hit Track,Bollywood,MENA,Saudi Arabia,Premium,54689,2966,0.83,2024-03
Arijit Singh,Arijit Singh Hit Track,Bollywood,MENA,Saudi Arabia,Free,39843,2478,0.52,2024-04
Arijit Singh,Arijit Singh Hit Track,Bollywood,MENA,Saudi Arabia,Premium,52665,3756,0.81,2024-04
Arijit Singh,Arijit Singh Hit Track,Bollywood,MENA,Saudi Arabia,Free,68597,4335,0.64,2024-05
Arijit Singh,Arijit Singh Hit Track,Bollywood,MENA,Saudi Arabia,Premium,138905,7850,0.8,2024-05
Arijit Singh,Arijit Singh Hit Track,Bollywood,MENA,Saudi Arabia,Free,145201,10952,0.66,2024-06
Arijit Singh,Arijit Singh Hit Track,Bollywood,MENA,Saudi Arabia,Premium,108801,6942,0.62,2024-06
Arijit Singh,Arijit Singh Hit Track,Bollywood,MENA,Saudi Arabia,Free,50853,4593,0.45,2024-07
Arijit Singh,Arijit Singh Hit Track,Bollywood,MENA,Saudi Arabia,Premium,119592,8582,0.9,2024-07
Arijit Singh,Arijit Singh Hit Track,Bollywood,MENA,Saudi Arabia,Free,145469,13038,0.61,2024-08
Arijit Singh,Arijit Singh Hit Track,Bollywood,MENA,Saudi Arabia,Premium,435238,48011,0.88,2024-08
